appid,title,publisher_group,language,recommendationid,voted_up,cl_sentiment,cl_theme,cl_pc_specific,cl_lang_group,cl_summary
740130,Tales of Arise,bandai_namco,thai,204854461,True,positive,gameplay,not_mentioned,other,"Highly engaging game, 50+ hours played, minor DLC frustration"
740130,Tales of Arise,bandai_namco,french,189519929,True,positive,gameplay,not_mentioned,french,"Excellent action J-RPG with dynamic combat, engaging story, adjustable difficulty."
740130,Tales of Arise,bandai_namco,french,201048532,True,positive,gameplay,not_mentioned,english,Positive feedback on story and gameplay mechanics at game start.
740130,Tales of Arise,bandai_namco,english,178351178,False,negative,gameplay,not_mentioned,english,"Poor combat mechanics, bad hitboxes, unfair difficulty compared to Berseria."
740130,Tales of Arise,bandai_namco,koreana,176278050,False,negative,gameplay,not_mentioned,korean,Not fun.
740130,Tales of Arise,bandai_namco,japanese,177398007,True,positive,story,not_mentioned,japanese,Engaging RPG with compelling story reveal and frequent sales.
740130,Tales of Arise,bandai_namco,koreana,172996889,True,mixed,gameplay,not_mentioned,korean,"140 hours played. Sequel story weaker than first, but gameplay and ending satisfying."
740130,Tales of Arise,bandai_namco,schinese,205691664,True,negative,story,not_mentioned,chinese,Disappointed by incomplete marriage storyline despite completing EX side quests.
740130,Tales of Arise,bandai_namco,english,208620915,True,mixed,gameplay,not_mentioned,english,Enjoyable gameplay hampered by small world and mediocre story.
740130,Tales of Arise,bandai_namco,italian,205716560,True,positive,story,not_mentioned,portuguese,"Impressed by graphics, story, anime aesthetic, character development."
740130,Tales of Arise,bandai_namco,schinese,160334440,True,positive,story,not_mentioned,chinese,Excellent romance adventure game with engaging narrative.
740130,Tales of Arise,bandai_namco,japanese,171018017,True,positive,content_volume,not_mentioned,japanese,Recommended for fans of character pairings and relationships
740130,Tales of Arise,bandai_namco,english,183243712,True,positive,gameplay,not_mentioned,english,Enjoyable destruction-focused gameplay mechanics
740130,Tales of Arise,bandai_namco,schinese,194607096,False,negative,gameplay,not_mentioned,chinese,"Poor game balance, frustrating difficulty spikes, and bad quest design ruined experience."
740130,Tales of Arise,bandai_namco,schinese,208770499,True,positive,other,not_mentioned,chinese,Anime fans will love this; hopes for more similar works
740130,Tales of Arise,bandai_namco,tchinese,214324904,False,negative,gameplay,not_mentioned,chinese,"Poor combat and balance design, tedious skill progression system."
740130,Tales of Arise,bandai_namco,english,167710599,True,positive,other,not_mentioned,english,"Loved the game, excited for the next Tales installment"
740130,Tales of Arise,bandai_namco,schinese,214886337,True,positive,other,not_mentioned,english,"Positive feedback, minimal detail provided."
740130,Tales of Arise,bandai_namco,thai,175329909,True,mixed,gameplay,not_mentioned,other,"Fun first half, boring second half with colorful combat"
740130,Tales of Arise,bandai_namco,schinese,192867465,False,positive,other,not_mentioned,other,Positive sentiment expressed through heart emojis only
740130,Tales of Arise,bandai_namco,thai,168796150,True,positive,other,not_mentioned,other,Game is very good
740130,Tales of Arise,bandai_namco,french,184535781,False,negative,gameplay,not_mentioned,french,Promising start but becomes tedious with weak story and recycled content.
740130,Tales of Arise,bandai_namco,spanish,221511852,False,negative,gameplay,not_mentioned,spanish,Disappointed with intro and tutorial; claims it's worst Tales game played.
740130,Tales of Arise,bandai_namco,schinese,168871992,False,negative,other,not_mentioned,chinese,Game is extremely disappointing
740130,Tales of Arise,bandai_namco,japanese,176678472,False,negative,other,not_mentioned,chinese,User expressing dissatisfaction with Bandai Namco through boycott.
740130,Tales of Arise,bandai_namco,english,195824535,True,positive,story,not_mentioned,english,Excellent entry point for new franchise players
740130,Tales of Arise,bandai_namco,schinese,221385873,False,negative,value,not_mentioned,chinese,Critical of Bandai's monetization practices and pricing model
740130,Tales of Arise,bandai_namco,english,166767430,True,positive,gameplay,not_mentioned,english,"Strong visuals and plot twists, but combat flaws and anime aesthetic divisions opinion."
740130,Tales of Arise,bandai_namco,vietnamese,173952913,True,positive,other,not_mentioned,vietnamese,Great game
740130,Tales of Arise,bandai_namco,russian,159717953,False,negative,story,not_mentioned,russian,Good character design but typical anime story with no real intrigue or suspense.
740130,Tales of Arise,bandai_namco,russian,198062598,True,positive,gameplay,not_mentioned,russian,"Beautiful JRPG with strong story, dynamic combat, but tedious grinding"
740130,Tales of Arise,bandai_namco,english,204785108,True,positive,gameplay,not_mentioned,english,"Excellent game, so engaging it prevents playing other games"
740130,Tales of Arise,bandai_namco,schinese,168185149,True,mixed,gameplay,not_mentioned,chinese,"Early game fun with great combat, but repetitive late game and rushed ending disappoints."
740130,Tales of Arise,bandai_namco,schinese,174066798,True,negative,story,not_mentioned,chinese,"Graphics and combat improved, but protagonist and bland story disappointing."
740130,Tales of Arise,bandai_namco,schinese,209293296,False,negative,gameplay,not_mentioned,chinese,Game is boring and tedious
740130,Tales of Arise,bandai_namco,english,182487754,True,positive,gameplay,not_mentioned,english,"Stunning visuals and fluid combat elevate JRPG formula, though side quests feel repetitive."
740130,Tales of Arise,bandai_namco,english,171488652,True,positive,graphics,not_mentioned,english,Exceptional visuals and soundtrack elevate Tales of Arise to series peak.
740130,Tales of Arise,bandai_namco,tchinese,194909334,True,negative,other,not_mentioned,english,Empty or invalid review submission
740130,Tales of Arise,bandai_namco,latam,213782560,True,mixed,gameplay,not_mentioned,spanish,"Good graphics and combat, but flat story, level scaling issues, and unbalanced combat mechanics."
740130,Tales of Arise,bandai_namco,english,199156456,True,positive,other,not_mentioned,english,Excellent game with no specific details provided.
740130,Tales of Arise,bandai_namco,japanese,163205564,True,positive,gameplay,yes_negative,japanese,"Good gameplay balance and graphics, but Steam Deck runs very hot."
740130,Tales of Arise,bandai_namco,tchinese,173182275,True,positive,other,not_mentioned,chinese,"Not bad, decent game overall."
740130,Tales of Arise,bandai_namco,tchinese,202793792,True,negative,other,not_mentioned,english,Three stars but no written review provided
740130,Tales of Arise,bandai_namco,schinese,171115993,True,positive,story,not_mentioned,chinese,Refreshing beautiful story after experiencing dark tragic narratives
740130,Tales of Arise,bandai_namco,russian,166244862,True,positive,story,yes_positive,russian,"Excellent game with great story, graphics, and combat system."
740130,Tales of Arise,bandai_namco,english,160290496,True,positive,gameplay,not_mentioned,english,Reviewer enjoys the game's legal/law-related mechanics or theme
740130,Tales of Arise,bandai_namco,german,171701746,True,positive,story,not_mentioned,other,"Best anime story game ever played, highly recommended."
740130,Tales of Arise,bandai_namco,schinese,168629077,True,positive,other,not_mentioned,chinese,Brief positive comment
860510,Little Nightmares II,bandai_namco,spanish,216132369,True,positive,other,not_mentioned,spanish,Very good and thought-provoking game
860510,Little Nightmares II,bandai_namco,english,209341859,True,positive,other,not_mentioned,english,Reviewer found the game really good
860510,Little Nightmares II,bandai_namco,latam,220403663,True,positive,story,not_mentioned,spanish,Excellent sequel with great story
860510,Little Nightmares II,bandai_namco,turkish,211269110,True,positive,other,not_mentioned,turkish,Masterpiece
860510,Little Nightmares II,bandai_namco,brazilian,219384874,True,positive,other,not_mentioned,portuguese,Good game
860510,Little Nightmares II,bandai_namco,spanish,217642384,True,positive,gameplay,not_mentioned,spanish,"Loved the difficulty, horror elements, and challenging achievements."
860510,Little Nightmares II,bandai_namco,english,221707337,True,negative,other,not_mentioned,other,Unclear or spam review with minimal content
860510,Little Nightmares II,bandai_namco,schinese,218304106,False,negative,gameplay,yes_negative,chinese,Poor keyboard-mouse controls and excessive difficulty ruin the horror experience.
860510,Little Nightmares II,bandai_namco,english,206894479,True,not_mentioned,other,not_mentioned,english,Insufficient content for analysis
860510,Little Nightmares II,bandai_namco,schinese,216545497,True,positive,gameplay,not_mentioned,chinese,Game too intense and scary to play at night
860510,Little Nightmares II,bandai_namco,schinese,206320331,True,negative,other,not_mentioned,other,Unclear or incomplete review content provided.
860510,Little Nightmares II,bandai_namco,brazilian,220715644,True,positive,gameplay,not_mentioned,portuguese,"Great game, took a long time to complete but enjoyable."
860510,Little Nightmares II,bandai_namco,english,220392710,False,negative,gameplay,not_mentioned,english,Depth perception issues make beautiful game unplayable after one hour.
860510,Little Nightmares II,bandai_namco,russian,221153249,True,negative,other,not_mentioned,russian,Betrayal described as the worst aspect of the game.
860510,Little Nightmares II,bandai_namco,russian,211125735,True,positive,story,not_mentioned,russian,"Perfect story, beautiful graphics, scary gameplay, excellent horror game."
860510,Little Nightmares II,bandai_namco,russian,206314051,True,negative,other,not_mentioned,russian,"Didn't like the game, unclear reasons provided"
860510,Little Nightmares II,bandai_namco,english,213219853,True,positive,other,not_mentioned,english,Loved the game; unclear on sequel/prequel relationship to part 1.
860510,Little Nightmares II,bandai_namco,russian,215654533,True,positive,other,not_mentioned,russian,User expresses approval with minimal context provided.
860510,Little Nightmares II,bandai_namco,schinese,221896977,True,positive,story,not_mentioned,chinese,Rich and engaging story content
860510,Little Nightmares II,bandai_namco,schinese,221149513,True,positive,gameplay,not_mentioned,chinese,Fun game
860510,Little Nightmares II,bandai_namco,brazilian,217069789,True,positive,gameplay,not_mentioned,portuguese,Little Nightmares II evolved excellently with better atmosphere and character dynamics.
860510,Little Nightmares II,bandai_namco,schinese,209733187,True,positive,gameplay,yes_positive,chinese,"Laptop keyboard-mouse controls work well, high replayability and achievement potential"
860510,Little Nightmares II,bandai_namco,schinese,217629240,False,negative,gameplay,not_mentioned,chinese,"Poor guidance, weak puzzle design, confusing navigation, unclear story themes."
860510,Little Nightmares II,bandai_namco,polish,208234443,True,positive,gameplay,not_mentioned,polish,Incredible atmosphere and immersive dark world create unforgettable experience.
